key,source,target
Arenas_title_description/Parking.CHAL04.Desc,¡Has recibido una invitación al club de coches! Aprovecha esta oportunidad para destrozarlos.,
Arenas_title_description/DanceFloor.CHAL07.Desc,No entiendes por qué todo el mundo te mira así. Saca tu lado más loco y demuéstrales cómo se baila.,
Arenas_title_description/Wuguan.CHAL03.Desc,"No eres tan grande, pero sí tan fuerte.",
Arenas_title_description/ServerRoom.CHAL05.Desc,No hay guerrero en toda la galaxia que sea rival para ti.,
Audio_Descriptions/SubtitlesActivation,Activa o desactiva los subtítulos.,
Audio_Descriptions/VoicesVolume,Ajusta el volumen de los diálogos.,
Audio_Descriptions/MasterVolume,Ajusta el volumen del juego.,
Audio_Descriptions/MusicVolume,Ajusta el volumen de la música.,
Audio_Descriptions/SoundEffectsVolume,Ajusta el volumen de los efectos de sonido.,
Audio_Descriptions/AudioLanguageDesc,Cambia el idioma del sonido.,
Audio_Descriptions/SubtitlesLanguage,Cambia el idioma mostrado en menús y subtítulos en el juego.,
Audio_Descriptions/SubtitlesOpacity,Cambia la opacidad del fondo de los subtítulos de transparente a negro.,
Audio_Descriptions/GameplaySFXActivation,Activa o desactiva los efectos de sonido de los eventos del juego.,
Audio_Descriptions/MonoOnly,Fuerza la salida mono.,
Audio_Descriptions/AudioOutputDesc,Establece el formato de salida según tu configuración de sonido.,
Audio_Titles/AudioLanguage,Idioma de sonido,
Audio_Titles/Audio_Output,Salida de sonido,
Audio_Titles/Chinese_Cantonese,Chino (Cantonés),
Audio_Titles/ChineseLanguage,Chino (Mandarín),
Audio_Titles/Czech,Čeština,
Audio_Titles/VoicesVolume,Volumen de los diálogos,
Audio_Titles/SubtitleDisplay,Mostrar subtítulos ,
Audio_Titles/EnglishLanguage,Inglés,
Audio_Titles/GamePlaySFXActivation,Efectos de sonido extradiegéticos,
Audio_Titles/FrenchLanguage,Français,
Audio_Titles/GermanLanguage,Deutsch,
Audio_Titles/AudioOutputChoice_Headphones,Auriculares (Sonido 3D),
Audio_Titles/ItalianLanguage,Italiano,
Audio_Titles/JapaneseLanguage,日本語,
Audio_Titles/KoreanLanguage,한국어,
Audio_Titles/MasterVolume,Volumen general,
Audio_Titles/MonoOnly,Solo mono,
Audio_Titles/MusicVolume,Volumen de la música,
Audio_Titles/Polish,Polski,
Audio_Titles/BrazilianPortugueseLanguage,Português,
Audio_Titles/RussianLanguage,Русский,
Audio_Titles/SimplifiedChineseLanguage,简体中文,
Audio_Titles/SoundEffectsVolume,Volumen de los efectos de sonido,
Audio_Titles/EuropeanSpanishLanguage,Español,Euskara
Audio_Titles/AudioOutputChoice_Speakers,Altavoces,
Audio_Titles/SubtitleOpacity,Opacidad de subtítulos,
Audio_Titles/SubtitleLanguages,Idioma del texto,Testuaren hizkuntza
Audio_Titles/TraditionnalChineseLanguage,繁体中文,
Audio_Titles/TurkishLanguage,Türkçe,
CoreOption/CoreOption_AdjustCorner, : Ajusta los marcadores del HUD a los bordes de la pantalla.,
CoreOption/CoreOption_TitleAudio,Sonido,
CoreOption/CoreOption_BarelyVisible,Apenas visible,
CoreOption/CoreOption_ClearlyVisible,Claramente visible,
CoreOption/CoreOption_TitleDisplay,Visualización,
CoreOption/CoreOption_NotVisible,Invisible,
CoreOption/CoreOption_Subtitles,Subtítulos,
CoreOption/CoreOption_Language,Idioma del texto,Testuaren hizkuntza
Cutscene_/Cutscene_H5_Boss_Yang_death_07, y el otro ya no quiere seguir luchando.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_12,Acepta tu sentencia.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_03,Y restaurar lo que una vez fue.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_03,O al menos eso creía.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_04,Pero ese sufrimiento fue por algo.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_04,"Pero, entonces, en mis días más oscuros,",
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_04,Pero ¿y si te lo quito?,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_09,"Al volver aquí esta noche, me has dado una segunda oportunidad.",
Cutscene_/H4_015_Fengjie_Welcomes_The_Mc_A,"No seas {ListenerGender}|gender(tímido,tímida), acércate para que pueda verte mejor.",
Cutscene_/Cutscene_H0_Boss_Sifu_Child_res_01,¡Padre!,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_01,¿Por quién suenan las campanas?,
Cutscene_/Cutscene_H5_Boss_Yang_intro_06,"Nunca se preocupó por nosotros; me echó,",
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_02,"{ListenerGender}|gender(Indefenso,Indefensa), como la noche en la que maté a tu padre.",
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_06,Siento lo que te pasó.,
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_01,No quiero luchar contigo.,
Cutscene_/Cutscene_H1_Boss_Fajar_death_01,Me he pasado ocho años preparándome para esto.,
Cutscene_/Cutscene_H2_Boss_Sean_intro_04,Reconozco ese uniforme.,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_07,Nunca debí haberte enseñado.,
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_05,Hablo desde la experiencia.,
Cutscene_/H4_015_Fengjie_Monologue_A_04,Seguro que Yang se alegra de verte de nuevo.,
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_01,"Al final sigues siendo {ListenerGender}|gender(el mismo crío,la misma cría) que conocía.",
Cutscene_/Cutscene_H2_Boss_Sean_intro_05,Representa una escuela de débiles.,
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_04,Nunca se irá.,
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_03,No cesará hoy.,
Cutscene_/Cutscene_H5_Boss_Yang_death_02,"¡Es la única manera de salvarlos, sifu!",
Cutscene_/Cutscene_H0_Boss_Sifu_intro_05,Hazte a un lado.,
Cutscene_/Cutscene_H3_Archetype_Bodyguard_Intro_02,Kuroki abandonó hace tiempo esta vida de violencia y derramamiento de sangre.,
Cutscene_/Cutscene_H2_Boss_Sean_intro_03,Vete.,
Cutscene_/H4_015_Fengjie_Monologue_A_03,"Mira qué cara, no tienes ni una cicatriz.",
Cutscene_/Cutscene_H2_Boss_Sean_intro_02,Mis brazos son tuyos.,
Cutscene_/Cutscene_H5_Boss_Yang_P2toP3_01,"No... Por favor, por favor... ¡Quédate conmigo!",
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_07,Ahora vete o tendré que obligarte.,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_08,Ahora sabes demasiado.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_11,Ahora...,
Cutscene_/Cutscene_H5_Boss_Yang_intro_13,Muéstramelo.,
Cutscene_/Cutscene_H0_Boss_Sifu_Sifu_death_01,Muéstrate.,
Cutscene_/Cutscene_Postcredit,¡Sifu!,
Cutscene_/Cutscene_H5_Boss_Yang_P2toP3_02,El legado de sifu termina con tu muerte.,
Cutscene_/Cutscene_H3_Archetype_Bodyguard_Intro_01,Detén esta cruzada sin sentido.,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_01,Para.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_08,Dime...,
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_02,Ese sentimiento de venganza...,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_09,Las campanas suenan por ti. Por el legado de los guardianes.,
Cutscene_/Cutscene_H5_Boss_Yang_Mcdeath_01,Esto es el wude.,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_10,Esta vez haré lo que debo hacer.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_01,Ha pasado tiempo desde aquellos días que te entrenaba.,
Cutscene_/Cutscene_H3_Archetype_Bodyguard_Intro_03,Date la vuelta y sal de aquí.,
Cutscene_/H4_015_Fengjie_Monologue_End_A,"Por desgracia, no tendrás la oportunidad de hacerlo.",
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_06,Hemos hecho algo por esta gente. Hemos compartido.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_02,Éramos una familia. ,
Cutscene_/H4_015_Fengjie_Monologue_A_01,Qué sorpresa...,
Cutscene_/Cutscene_H5_Boss_Yang_intro_09,¿Qué harías para salvar a la gente que amas de lo inevitable?,
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_05,¿Volverás a temer a la muerte?,
Cutscene_/Cutscene_H5_Boss_Yang_intro_11,¿No desafiarías hasta a la misma muerte?,
Cutscene_/Cutscene_H5_Boss_Yang_intro_10,¿No cruzarías cualquier línea? ¿No romperías todas las reglas?,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_02,"Yang, por supuesto.",
Cutscene_/Cutscene_H5_Boss_Yang_death_04,"Eres {ListenerGender}|gender(indigno,indigna). ¡Vete!",
Cutscene_/Cutscene_H5_Boss_Yang_Mcdeath_02,Lo has conseguido.,
Cutscene_/Cutscene_H5_Boss_Yang_death_03,Has fallado a tu juramento.,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_04,"Sabes por qué estoy aquí, ¿no?",
Cutscene_/Cutscene_H4_Boss_Fengjie_P1toP2_01,Ríndete.,
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_06,Creo que eres tú el que teme.,
Cutscene_/H4_015_Fengjie_Monologue_A_05,Tenéis mucho de qué hablar.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_12,"¿Quieres vengarte, {ListenerGender}|gender(hermanito, hermanita)? ",
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_02,Ansías venganza.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_07,¿Quieres borrarlo todo?,
Cutscene_/Cutscene_H0_Boss_Sifu_intro_06,Fuiste un error.,
Cutscene_/Cutscene_H5_Boss_Yang_death_01,"Se suponía que debías guardar el talismán, ¡no robarlo!",
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_03,"Estás aquí, ante mí, gracias a este colgante.",
Cutscene_/Cutscene_H0_Boss_Sifu_intro_03,"Te has vuelto lento, sifu.",
Cutscene_/H4_015_Fengjie_Monologue_A_02,Tu familia está llena de misterio.,
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_05,El tuyo. El mío. Incluso el de Yang.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_07,nos abandonó.,
Cutscene_/Cutscene_H5_Boss_Yang_intro_05,tu padre mostró su verdadero ser.,
Cutscene_/Cutscene_H5_Boss_Yang_death_05,"{ListenerGender}|gender(Aquel,Aquella) que posee el kungfú y el wude, le hace al otro saber que puede destrozarlo.",
Cutscene_/Cutscene_H5_Boss_Yang_death_06,"Sus manos se apagan como un trueno,",
Cutscene_H1_Archetype_BigGuy_Intro_01/Cutscene_H1_Archetype_BigGuy_Intro_01,Una pena que tenga que lanzarte de vuelta.,
Daytime/Daytime0,Hace 8 años,
Daytime/Daytime1,Mediodía,
Daytime/Daytime5,Amanecer,
Daytime/Daytime2,Atardecer,
Daytime/Daytime3,Tarde,
Daytime/Daytime4,Noche,
Daytime/Daytime_Now,Presente,
DetectiveBoard_Generic/Detective.Generic.Key,Llave desbloqueada,
DetectiveBoard_Generic/Detective.Generic.Prio,Pista principal,
DetectiveBoard_Generic/Detective.Generic.Blocker,Nuevo obstáculo,
DetectiveBoard_Generic/Detective.Generic.Info,Nueva pista,
DetectiveBoard_Generic/Detective.Generic.Notes,Notas personales,
DetectiveBoard_H1/Detective.H1.IT03.ENT1,«¡Cerrado hasta que nosotros lo digamos!».,
DetectiveBoard_H1/Detective.H1.IT04.ENT1,«La Quema - 22:00 - El club»,
DetectiveBoard_H1/Detective.H1.IT16.ENT1,"«Tu último informe médico indica que estás bien. Es vital que continúes el tratamiento. Volveré en unas semanas para ver cómo estás.
Cuídate,
Yang»",
DetectiveBoard_H1/Detective.H1.IT17.ENT1,Una llave a una de las habitaciones del santuario.,
DetectiveBoard_H1/Detective.H1.IT13,Adictos,
DetectiveBoard_H1/Detective.H1.IT15,Puerta de la avenida,
DetectiveBoard_H1/Detective.H1.IT07,Billetes,
DetectiveBoard_H1/Detective.H1.IT08,Manojo de llaves,
DetectiveBoard_H1/Detective.H1.IT04,Folleto del club,
DetectiveBoard_H1/Detective.H1.IT12.ENT1,"Es casi imposible detenerlo. Por muchos golpes que reciba, seguirá intentando agarrarme. Tengo que evitar sus ataques y golpearlo en cuanto tenga la oportunidad.",
DetectiveBoard_H1/Detective.H1.IT07.ENT1,"Dinero de la droga y las extorsiones. Y, sin duda, también de los asesinatos.",
DetectiveBoard_H1/Detective.H1.IT01,Fajar - El Botánico,
DetectiveBoard_H1/Detective.H1.IT11,Gánsteres,
DetectiveBoard_H1/Detective.H1.IT01.ENT2,Está metido en una banda donde trabaja como botánico. Nunca sale de ese almacén.,
DetectiveBoard_H1/Detective.H1.IT01.ENT1,El que me cortó la garganta aquella noche. Es el primero de mi lista.,
DetectiveBoard_H1/Detective.H1.IT03.ENT2,He encontrado esta nota en una puerta que me bloqueaba el paso al almacén.,
DetectiveBoard_H1/Detective.H1.IT15.ENT1,"Si consigo abrirla, será un atajo útil.",
DetectiveBoard_H1/Detective.H1.IT10.ENT1,Parece la habitación privada de alguien.,
DetectiveBoard_H1/Detective.H1.IT04.ENT2,Es donde espero enfrentarme a Sean. He oído a uno de los matones decir que iban a apostar algo esta noche.,
DetectiveBoard_H1/Detective.H1.IT12,Gigante,
DetectiveBoard_H1/Detective.H1.IT17,Tarjeta 206,
DetectiveBoard_H1/Detective.H1.IT14,Puerta de metal,
DetectiveBoard_H1/Detective.H1.IT13.ENT1,La mayoría están totalmente drogados. Están bajo el control de los mafiosos de la zona.,
DetectiveBoard_H1/Detective.H1.IT08.ENT1,Será más fácil moverse por el almacén teniendo estas llaves.,
DetectiveBoard_H1/Detective.H1.IT10,Puerta a la sala privada,
DetectiveBoard_H1/Detective.H1.IT05,Flor morada,
DetectiveBoard_H1/Detective.H1.IT06,Niebla morada,
DetectiveBoard_H1/Detective.H1.IT09,Hermanos Calavera,
DetectiveBoard_H1/Detective.H1.IT03,Nota de los hermanos Calavera,
DetectiveBoard_H1/Detective.H1.IT02,La zona okupa,
DetectiveBoard_H1/Detective.H1.IT06.ENT1,"La droga que se produce aquí. Apareció hace unos años, tras la muerte de mi padre, y su uso se ha extendido por toda la ciudad.",
DetectiveBoard_H1/Detective.H1.IT05.ENT1,Una flor que se usa para crear la «niebla morada».,
DetectiveBoard_H1/Detective.H1.IT14.ENT2,La llave ha funcionado,
DetectiveBoard_H1/Detective.H1.IT16.ENT2,No se indica qué tipo de enfermedad sufre Fajar.,
DetectiveBoard_H1/Detective.H1.IT05.ENT2,"Es el único lugar del mundo donde puedes encontrar esta flor, una creación de Fajar.
Cuesta creer que Fajar se preocupe por algo, y mucho menos por una flor.",
DetectiveBoard_H1/Detective.H1.IT09.ENT1,Estos gemelos tatuados están a cargo de la seguridad del laboratorio donde se hace la droga.,
DetectiveBoard_H1/Detective.H1.IT14.ENT1,Esta es la puerta que mantiene su dinero sucio seguro.,
DetectiveBoard_H1/Detective.H1.IT02.ENT1,"Esto era antes un distrito industrial. Cuando se acabó el trabajo, todo el mundo se fue.
Las bandas se hicieron con la zona. Ya no se recomienda venir aquí.",
DetectiveBoard_H1/Detective.H1.IT11.ENT1,"Matones, pero saben luchar. Han aprendido en la calle, parece.",
DetectiveBoard_H2/Detective.H2.IT06,Puerta de acceso,
DetectiveBoard_H2/Detective.H2.IT02.ENT1,"Un infame club nocturno de la ciudad.
El propietario es un buen amigo de Sean.
 Recuerdo que su padre se quejaba de que asistiera a su escuela.
Parece que los clientes no son mucho mejores.
",
DetectiveBoard_H2/Detective.H2.IT14.ENT1,Una vieja llave dorada.,
DetectiveBoard_H2/Detective.H2.IT13.ENT1,Una vieja caja. Me resulta familiar.,
DetectiveBoard_H2/Detective.H2.IT03,Miembros del club,
DetectiveBoard_H2/Detective.H2.IT09,Puerta con código,
DetectiveBoard_H2/Detective.H2.IT08,Pase de discípulo,
DetectiveBoard_H2/Detective.H2.IT07,La búsqueda de Sean,
DetectiveBoard_H2/Detective.H2.IT13,Cofre de fuego,
DetectiveBoard_H2/Detective.H2.IT14,Llave de fuego,
DetectiveBoard_H2/Detective.H2.IT04,Patadas Relámpago,
DetectiveBoard_H2/Detective.H2.IT16.ENT4,Quemadura furiosa,
DetectiveBoard_H2/Detective.H2.IT12,Llave de hacker,
DetectiveBoard_H2/Detective.H2.IT11.ENT1,"Es inofensivo, solo es el técnico.",
DetectiveBoard_H2/Detective.H2.IT01.ENT2,Está involucrado en un evento del club llamado «la Quema».,
DetectiveBoard_H2/Detective.H2.IT03.ENT1,"No sé si todos los clientes son criminales, pero les gusta luchar.",
DetectiveBoard_H2/Detective.H2.IT06.ENT1,Me da que es el camino para participar en el evento de «la Quema».,
DetectiveBoard_H2/Detective.H2.IT10.ENT1,"Sé más sobre la escuela de Sean.
Los eventos de esta noche le sirven para seleccionar a la persona que se convertirá en su nuevo discípulo.
Hay tres pruebas, pero básicamente solo los más preparados consiguen pasarlas.",
DetectiveBoard_H2/Detective.H2.IT15.ENT1,"Ahora lo recuerdo, he visto esa vieja caja en la escuela del padre de Sean.",
DetectiveBoard_H2/Detective.H2.IT09.ENT1,"Necesito un código para esta puerta. Por ahora, no tengo ni idea de adónde conduce.",
DetectiveBoard_H2/Detective.H2.IT01.ENT3,Tengo que dirigirme allí cuando no haya mucha gente.,
DetectiveBoard_H2/Detective.H2.IT16.ENT1,Sean ha colgado varias frases en las paredes de la escuela. Les está lavando el cerebro a sus discípulos con su macabra obsesión por la fuerza.,
DetectiveBoard_H2/Detective.H2.IT04.ENT1,"Es complicado desviar en el momento justo en el que pegan las patadas, será mejor que las evite. También tengo que tener cuidado con las patadas martillo y los barridos.",
DetectiveBoard_H2/Detective.H2.IT16.ENT2,La naturaleza eliminará a quienes no se cuiden.,
DetectiveBoard_H2/Detective.H2.IT01,Sean - El Luchador,
DetectiveBoard_H2/Detective.H2.IT05.ENT1,"Sean ha creado su propia escuela de kungfú. Sus discípulos usan movimientos que solía ejecutar su padre.
Tienen una formación muy técnica, y pueden defenderse de mis golpes más rápidos.
Si quiero vencer, tendré que concentrarme.",
DetectiveBoard_H2/Detective.H2.IT05,Discípulos de Sean,
DetectiveBoard_H2/Detective.H2.IT15,Padre de Sean,
DetectiveBoard_H2/Detective.H2.IT16,Valores de Sean,
DetectiveBoard_H2/Detective.H2.IT01.ENT1,"Sean. Lo vi varias veces durante mi infancia. Nuestros padres se conocían, al ser ambos maestros de kungfú. No me puedo creer que haya participado en sus muertes.",
