key,source,target
Arenas_title_description/SnowGarden.CHAL03.Desc,Stay sharp to survive the relentless assault of armed guards.,Egon adi zaindari armadunen eraso lazgarriei bizirauteko.
Arenas_title_description/RoofTop.CHAL02.Desc,Stay strong. Stay young. Stay up there.,Jarraitu indartsu. Jarraitu gazte. Jarraitu hor.
Arenas_title_description/RedRoom.CHAL09.Desc,Steel yourself to overcome each and every adversary who dares to obstruct your path of vengeance.,Izan indartsua eta garaitu zure eta mendekuaren arteko bidean jartzera ausartzen den edozein aurkari.
Arenas_title_description/Rain.CHAL02.Title,Street Fighting Club,Kaleko borroka kluba
Arenas_title_description/Kitchen.CHAL08.Desc,Strength lies in stability. Protect this sanctuary at all costs.,Indarra egonkortasunean datza. Babestu santutegi hau kosta ahala kosta.
Arenas_title_description/RedRoom.CHAL02.Desc,Strengthen your spirit and body against Sean and his cult. ,Indartu zure espiritua eta gorputza Sean eta bere sektaren aurka.
Arenas_title_description/Hangar.CHAL05.Title,Stunt Furniture,Atrezzo altzariak
Arenas_title_description/Parking.CHAL08.Desc,"Success lies in precision, swiftness, and efficiency.","Arrakasta gakoak zehaztasuna, azkartasuna eta eraginkortasuna dira."
Arenas_title_description/Parking.CHAL08.Title,Surgical Execution,Zehaztasun kirurgikoa
Arenas_title_description/Corridor.CHAL01.Desc,"Survive the gang's set-up and clean the corridor.",Biziraun bandaren tranapri eta garbitu korridorea.
Arenas_title_description/Exposition.CHAL01.Desc,Take a tour of the Gallery and get rid of the bothersome visitors disrupting the immersive experience.,Eman ezazu bueltaxka bat museoan zehar eta kendu paretik zure esperientzia zapuzten duten bisitari gogaikarri guzti horiek.
Arenas_title_description/SnowGarden.CHAL07.Desc,"Take down the clan, vengeance is nothing to be trifled with.","Deuseztatu klana, mendekua ez da jolasa."
Arenas_title_description/Parking.CHAL06.Title,Taking Care of Witnesses,Lekukoetaz arduratzen
Arenas_title_description/Park.CHAL02.Title,Teaching Lessons,Lezioak ematen
Arenas_title_description/Pit.CHAL01.Desc,"That is your entrance, make it count and prove your worth.","Hori da zure sarrera. Aprobetxatu aukera eta erakutsi zure balioa."
Arenas_title_description/Parking.CHAL05.Title,The Agent Surge,Agente olatua
Arenas_title_description/Corridor.Title,The Corridor ,Korridorea 
Arenas_title_description/RedRoom.Title,The Crimson Chamber,Ganbera gorrimina
Arenas_title_description/Rain.Title,The Crossroads,Bidegurutzea
Arenas_title_description/DanceFloor.Title,The Dance Floor,Dantzalekua
Arenas_title_description/DanceFloor.CHAL04.Desc,The Dance Floor has been taken over by a mob. Dive right into the chaos and whack them around. ,Jendetza bat dago dantzalekuan. Sar zaitez kaosean eta knaporatu itzazu denak.
Arenas_title_description/ServerRoom.Title,The Data Center,Datu-zentroa
Arenas_title_description/Pit.Title,The Fighting Pit,Borroka zuloa
Arenas_title_description/RoofTop.CHAL07.Title,The Full Gathering,Osoko bilkura
Arenas_title_description/Exposition.Title,The Gallery,Arte galeria
Arenas_title_description/RoofTop.Title,The Heliport,Heliportua
Arenas_title_description/Corridor.CHAL03.Title,The Last Exam,Azken azterketa
Arenas_title_description/Park.Title,The Overlook,Behatokia
Arenas_title_description/Parking.Title,The Parking Garage,Aparkalekua
Arenas_title_description/Kitchen.CHAL07.Title,The Rendez-Vous,Elkarretaratzea
Arenas_title_description/Kitchen.Title,The Restaurant,Jatetxea
Arenas_title_description/Hangar.CHAL03.Title,The Rookie,Hasiberria
Arenas_title_description/SnowGarden.Title,The Snow Garden,Txuritutako Lorategi
Arenas_title_description/Hangar.CHAL04.Title,The Square,Karratua
Arenas_title_description/Stairs.Title,The Stairwell,Eskailera
Arenas_title_description/Exposition.CHAL01.Title,The Tour ,Museoko Tour-a
Arenas_title_description/Kitchen.CHAL08.Title,The Tree Warden,Zuhaitzaren zaindaria
Arenas_title_description/Hangar.Title,The Warehouse,Biltegia
Arenas_title_description/RoofTop.CHAL03.Title,The Woman in White,Zurizko emakumea
Arenas_title_description/Wuguan.Title,The Wuguan,Wuguan-a
Arenas_title_description/Pit.CHAL02.Desc,The audience is not only here to party. They want a piece of the fight.,Hemengo ikusleak ez daude ikusteko soilik. Borrokan parte hartu nahi dute.
Arenas_title_description/Exposition.CHAL05.Desc,The devil is in the details. Even the most confined corners of the Gallery demand meticulous cleaning.,Xehetasunetan dago gakoa. Museoko txokorik ezkutuenek ere garbitasun sakona behar dute.
Arenas_title_description/ServerRoom.CHAL08.Desc,The epitome of survival of the fittest.,Indartsuenaren bizirautearen eredua. 
Arenas_title_description/Hangar.CHAL09.Desc,"The first step to being respected, is to look respectable. Get this warehouse back in order.","Errespetatua izateko lehenengo pausua, errespetuzkoaren itxura izatea da. Berrezarri biltegi honetako ordena."
Arenas_title_description/Pit.CHAL04.Desc,The gang is back for more. They are here for you.,Banda gehiagoren bila dator. Zuregana datoz.
Arenas_title_description/SnowGarden.CHAL06.Desc,"The smell of blood stays strong, even in the snow.","Odolaren kirats sarkorra dago, baita elurretan ere."
Arenas_title_description/ServerRoom.CHAL04.Desc,"The spirits are relentless, but the brave yellow puncher won't back down.","Espirituak gupidagabeak dira, baina figura ausart horiak ez dio ukabilkadak emateari utziko."
Arenas_title_description/Stairs.CHAL06.Desc,The stairwell might need a makeover after you are done. Paint it red.,Zuk bukatu eta gero eskailerak berriro margotu beharko dira. Margo itzazu gorriz.
Arenas_title_description/Wuguan.CHAL05.Desc,The thieves are leaving with your Lion Dance equipment! Take out the leaders that are wearing a costume.,Lapurrak zure Lehoiaren Dantza ekipamenduarekin doaz! Deuseztatu mozorroturik dauden liderrak.
Arenas_title_description/Rain.CHAL06.Desc,"Their pace may be slow , yet they remain deadly. Avoid being overwhelmed and target the strongest threats.","Mugimenduak motelak izan arren, hilkorrak dira. Ez zaitez larritu eta hasi mehatxu indartsuenetatik."
Arenas_title_description/Park.CHAL03.Desc,These artists seek to challenge you during your stroll.,Artista hauek desafioa jo nahi dizute zure ibilaldian zehar.
Arenas_title_description/Park.CHAL01.Desc,These people are not only here for the view.,Pertsona hauek ez dira bistengatik bakarrik etorri.
Arenas_title_description/Rain.CHAL01.Desc,These streets are ill-famed. Change that.,Kale hauek ospe oso txarra dute. Alda ezazu hori.
Arenas_title_description/DanceFloor.CHAL08.Desc,"They are afraid, be a person of focus, commitment and sheer will! ","Beldurtuta daude, beraz badakizu: kontzentrazioa, borondatea eta konpromezua!"
Arenas_title_description/Kitchen.CHAL05.Desc,"They didn't expect any security. Catch them off guard and stop them from getting too comfortable.","Ez zuten inongo segurtasunik espero. Harrapa itzazu ustekabean, erosoegi jarri baino lehen."
Arenas_title_description/Parking.CHAL05.Desc,They multiply and multiply until you are overwhelmed. Be the one to face them head on.,"Gainezka egin arte ari dira biderkatzen. Ausartu zaitez beraiei aurre egiten."
Arenas_title_description/Parking.CHAL06.Desc,"They've spread around the garage, chase them down to eliminate everyone you see.","Aparkaleku giztian zehar daude, jarraitu eta deusezta ezazu ikusten duzun oro."
Arenas_title_description/DanceFloor.CHAL09.Desc,"This area is for DJs only, keep Sean and his cronies away from the booth.","Eremu hau DJentzat soilik da, ez utzi Sean edo bere lekaioak kabinara hurbiltzen ere."
Arenas_title_description/Stairs.CHAL05.Desc,This is your place. Do not let anyone question you are the boss.,Hau zure lekua da. Ez dezala inork zalantzan jarri zu nagusia zarenik.
Arenas_title_description/Stairs.CHAL02.Desc,"This place needs a cleaning, help people get their homes back.","Leku honek garbiketa bat behar du, erakutsi jendeari etxerako bidea."
Arenas_title_description/Exposition.CHAL02.Title,Tickets Please!,Sarrerak mesedez!
Arenas_title_description/SnowGarden.CHAL02.Desc,"To endure the cold, stay warm by beating down your enemies.","Hotzari aurre egiteko, epeldu zaitez zure etsaiei egurra emanez."
Arenas_title_description/Park.CHAL04.Desc,"To reach the pinnacle, one must rely solely on their fists.","Gailurrera ailegatzeko, ukabiletaz bakarrik fida gaitezke."
Arenas_title_description/Exposition.CHAL03.Title,Torn Apart,Bananduak
Arenas_title_description/Park.CHAL08.Title,Travel Broadens the Mind,Bidaiatzean gogoa zabaltzen du
Arenas_title_description/Stairs.CHAL03.Title,Two Fists of Steel,Altzairuzko bi ukabil
Arenas_title_description/Exposition.CHAL03.Desc,"Two women, standing together yet torn apart. Make your way through this extraordinary living exhibition.","Bi emakume elkarrekin, baina aldi berean bananduta. Ireki bidea erakusketa harrigarri honetan zehar."
Arenas_title_description/RoofTop.CHAL04.Title,Under the Projectors,Proiektoreen azpian
Arenas_title_description/Parking.CHAL07.Desc,"Unnatural entities are lurking in the garage's shadows, you better get them before they get you.","Antinaturalak diren entitate batzuk daude aparkalekuko itzaletan begira. Hobe duzu beraiek aurkitzea, beraiek zu aurkitu baino lehen."
Arenas_title_description/RoofTop.CHAL06.Desc,"Use your Kung Fu to prevent the beast's spirits from invading the Heliport.","Erabili zure Kung Fu mugimenduak piztiaren espirituek heliportua berenganatzea ekiditeko."
Arenas_title_description/Kitchen.CHAL02.Desc,Use your imagination to secure the place.,Erabili zure imajinazioa lekua babesteko.
Arenas_title_description/Exposition.CHAL09.Desc,Vandalism strikes at the very core of your being. Stop the ruffians and protect the precious artwork.,Bandalismoak benetan haserretzen zaitu. Geldiarazi gaizkile horiek eta babestu artelan preziatuak.
Arenas_title_description/Corridor.CHAL05.Desc,"Waves after waves, earn your title and elevate yourself.","Olatuak olatuen ondotik, lortu zure titulua eta goratu zaitez."
Arenas_title_description/Wuguan.CHAL02.Title,Wax Off,Leundu argizaria
Arenas_title_description/Kitchen.CHAL06.Title,"What's Cooking? ","Zer da hemen? "
Arenas_title_description/Kitchen.CHAL01.Desc,"Wipe the place down, now!","Garbitu hau, oraintxe!"
Arenas_title_description/SnowGarden.CHAL01.Desc,"With your Kung Fu, even a humble snowball can turn into into a lethal weapon.","Zure Kung Fu mugimenduekin, elur-bola arrunt bat ere arma hilkor bihurtu daitezke."
Arenas_title_description/ServerRoom.CHAL06.Desc,"Witnesses are a hassle, eliminate them swiftly before they call too many reinforcements.","Lekukoak amorragarriak dira, deusezta itzazu azkar, lagun gehiagori deitu baino lehen."
Arenas_title_description/Kitchen.CHAL02.Title,Workplace Hazards,Lan arriskuak
Arenas_title_description/RedRoom.CHAL06.Title,Wuguan Massacre,Wuguan-eko sarraskia
Arenas_title_description/DanceFloor.CHAL05.Title,You Do Not Talk About This Club,Ezin da Klubari buruz hitz egin
Arenas_title_description/Rain.CHAL05.Desc,You are the one. Prove it.,Zu bakarrik zara gai. Erakutsi ezazu.
Arenas_title_description/DanceFloor.CHAL05.Desc,You heard about an underground fighting club where people come to get thrashed. Join in and claim your share of the brawl.,"Elkarri muturrak berotzeko dagoen borroka klub klandestino bati buruz zerbait entzun duzu. Sartu zaitez eta eskatu dagokizun egurra."
Arenas_title_description/Park.CHAL05.Desc,"You only get one chance, but if you do it right, one is enough.","Aukera bakarra duzu, baina ongi egiten baduzu, bakarra aski da."
Arenas_title_description/Parking.CHAL04.Desc,You received an invitation to the Car Club! Exploit this opportunity to bring them down.,Autoen kluberako gonbidapena jaso duzu! Aprobetxatu aukera hau eta deusezta itzazu.
Arenas_title_description/DanceFloor.CHAL07.Desc,"You're not sure why everyone is looking at you like that. Unleash your wild side and and show them how to party.","Ez zaude ziur zergatik ari zaizkizun denak modu horretan begiratzen. Askatu zure alde basatia eta erakutsiezu nola egiten den dantza."
Arenas_title_description/Wuguan.CHAL03.Desc,"You're not that big, but you are that tough.","Ez zara handiegiegia, baina oso gogorra zara."
Arenas_title_description/ServerRoom.CHAL05.Desc,Your power is unmatched by any fighter in the entire galaxy.,Galaxia guztian ez dago zure boterearen parekorik duen borrokalaririk.
Audio_Descriptions/SubtitlesActivation,Activate/Deactivate subtitles.,Gaitu/Desgaitu azpitituluak.
Audio_Descriptions/VoicesVolume,Adjust dialogue volume.,Doitu elkarrizketen bolumena.
Audio_Descriptions/MasterVolume,Adjust game volume.,Doitu jokoaren bolumena.
Audio_Descriptions/MusicVolume,Adjust music volume.,Doitu musikaren bolumena.
Audio_Descriptions/SoundEffectsVolume,Adjust sound effects volume.,Doitu soinu efektuen bolumena.
Audio_Descriptions/AudioLanguageDesc,Change audio language.,Aldatu audio hizkuntza.
Audio_Descriptions/SubtitlesLanguage,Change menus and subtitles language through the game.,Aldatu jokoko menu eta azpitituluen hizkuntza.
Audio_Descriptions/SubtitlesOpacity,Change the opacity of subtitle background.,Aldatu azpitituluen hondoaren opakotasuna.
Audio_Descriptions/GameplaySFXActivation,Enable/Disable sounds linked to the gameplay events.,Gaitu/Desgaitu jokoko gertaerei lotutako soinuak.
Audio_Descriptions/MonoOnly,Force Mono output.,Derrigortu Mono irteera
Audio_Descriptions/AudioOutputDesc,Set the audio output format based on your audio setup.,Ezarri audio irteera formatua zure sistemaren arabera.
Audio_Titles/AudioLanguage,Audio Language,Audioaren Hizkuntza
Audio_Titles/Audio_Output,Audio Output,Audio irteera
Audio_Titles/Chinese_Cantonese,Chinese (Cantonese),Txinera (Kantondarra)
Audio_Titles/ChineseLanguage,Chinese (Mandarin),Txinera (Mandarin)
Audio_Titles/Czech,Czech,Txekiera
Audio_Titles/VoicesVolume,Dialogue Volume,Elkarrizketen Bolumena
Audio_Titles/SubtitleDisplay,Display Subtitles ,Erakutsi Azpitituluak 
Audio_Titles/EnglishLanguage,English,Ingelesa
Audio_Titles/GamePlaySFXActivation,Extradiegetic Sound Effects,Soinu efektu estradiegetikoak
Audio_Titles/FrenchLanguage,French,::frantsesa::
Audio_Titles/GermanLanguage,German,Alemaniera
Audio_Titles/AudioOutputChoice_Headphones,Headphones (Audio 3D),Entzungailuak (3D audioa)
Audio_Titles/ItalianLanguage,Italian,Italiera
Audio_Titles/JapaneseLanguage,Japanese,Japoniera
Audio_Titles/KoreanLanguage,Korean,Koreera
Audio_Titles/MasterVolume,Master Volume,Bolumen orokorra
Audio_Titles/AudioOutputChoice_Mono,Mono,Mono
Audio_Titles/MonoOnly,Mono Only,Mono bakarrik
Audio_Titles/MusicVolume,Music Volume,Musikaren bolumena
Audio_Titles/Polish,Polish,Poloniera
Audio_Titles/BrazilianPortugueseLanguage,Portuguese,Portugesa
Audio_Titles/RussianLanguage,Russian,Errusiera
Audio_Titles/SimplifiedChineseLanguage,Simplified Chinese,Txinera sinplifikatua
Audio_Titles/SoundEffectsVolume,Sound Effects Volume,Soinu efektuen bolumena
Audio_Titles/EuropeanSpanishLanguage,Spanish,::gaztelera::
Audio_Titles/AudioOutputChoice_Speakers,Speakers,Bozgorailua
Audio_Titles/SubtitleOpacity,Subtitle Opacity,Azpitituluen opakotasuna
Audio_Titles/SubtitleLanguages,Text Language,Testuaren Hizkuntza
Audio_Titles/TraditionnalChineseLanguage,Traditional Chinese,Txinera tradizionala
Audio_Titles/TurkishLanguage,Turkish,Turkiera
CoreOption/CoreOption_AdjustCorner, : Align HUD markers to the edges of your screen, : Lerrokatu HUD markagailuak zure pantailaren ertzekin
CoreOption/CoreOption_TitleAudio,Audio,Audioa
CoreOption/CoreOption_BarelyVisible,Barely Visible,Apenas ikusgai
CoreOption/CoreOption_ClearlyVisible,Clearly Visible,Oso ikusgai
CoreOption/CoreOption_TitleDisplay,Display,Pantaila
CoreOption/CoreOption_TitleHud,HUD,HUD
CoreOption/CoreOption_NotVisible,Not visible,Ez ikusgai
CoreOption/CoreOption_Subtitles,Subtitles,Azpitituluak
CoreOption/CoreOption_Language,Text language,Testuaren Hizkuntza
Cutscene_/Cutscene_H5_Boss_Yang_death_07," and the other doesn't want to fight anymore.",eta besteek ez dute borroka gehiago egin nahi.
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_12,Accept your sentence.,Onartu zure sententzia.
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_03,And to restore that which once was.,Eta nozbait izan zena berriz izan dadila.
Cutscene_/Cutscene_H5_Boss_Yang_intro_03,"At least that's what I believed.",Edo hori uste nuen gutxienez.
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_04,"But that suffering, it was for something.",Baina sufrimendu hori zerbaitegatik izan zen.
Cutscene_/Cutscene_H5_Boss_Yang_intro_04,"But then, during my darkest days,","Baina gero, nire egunik ilunenetan,"
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_04,But what if I take it from you?,"Baina, eta zuri kentzen badizut?"
Cutscene_/Cutscene_H0_Boss_Sifu_intro_09,"By returning here tonight, you've given me a second chance.","Gaur gauean hona itzuliz, bigarren aukera bat eman didazu."
Cutscene_/H4_015_Fengjie_Welcomes_The_Mc_A,"Don't be shy, come closer so I can get a better look at you.","Ez izan lotsarik, zatoz honago, hurbilagotik ikus zaitzadan."
Cutscene_/Cutscene_H0_Boss_Sifu_Child_res_01,Father!,Aita!
Cutscene_/Cutscene_H4_Boss_Fengjie_intro_01,For whom does the bell toll?,Norengatik ari ote dira ezkilak jotzen?
Cutscene_/Cutscene_H5_Boss_Yang_intro_06,"He never cared about us, he cast me out,","Inoiz ez zen gugatik arduratu, bota egin ninduen,"
Cutscene_/Cutscene_H5_Boss_Yang_P1toP2_02,"Helpless, like the night I killed your father.","Babesgabe, zure aita hil nuen gauean bezala."
Cutscene_/Cutscene_H3_Boss_Kuroki_intro_06,I am sorry for what happened to you.,Sentitzen dut pasatu zitzaizuna.
