LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:8368eb,"<sprite tint=1 name=""Warning""> TXANGO AHOLKUA <sprite tint=1 name=""Warning"">","<sprite tint=1 name=""Warning""> HIKING TIP <sprite tint=1 name=""Warning"">",,Original,HawkPeakSignStart
line:4188b8,eskaladak hegan egiteak baino estamina gutxiago erabiltzen du!,climbing uses less stamina than flying!,,Original,HawkPeakSignStart
line:06e25d,"igotzeko, horma baten kontra jarri eta eutsi {{jumpbutton}}","to climb, push against a wall and hold {{JumpButton}}",,Original,HawkPeakSignStart
line:369fc3,"<sprite name=""LeftArrow"" tint=1> Meteoro Laku Begiralekua <sprite name=""RightArrow"" tint=1>\n<sprite name=""LeftArrow"" tint=1> Belatz Tontor Bidea\n<sprite name=""DownArrow"" tint=1> Basobeltz Bide","<sprite name=""LeftArrow"" tint=1> Meteor Lake Overlook <sprite name=""RightArrow"" tint=1>\n<sprite name=""LeftArrow"" tint=1> Hawk Peak Trail\n<sprite name=""DownArrow"" tint=1> Blackwood Trail",,Original,MeteorLakeSignStart
line:e9e473,"<sprite name=""LeftArrow"" tint=1> Meteoro Laku Begiralekua <sprite name=""RightArrow"" tint=1>\n<sprite name=""DownArrow"" tint=1> Belatz Tontor Bidea","<sprite name=""LeftArrow"" tint=1> Meteor Lake Overlook <sprite name=""RightArrow"" tint=1>\n<sprite name=""DownArrow"" tint=1> Hawk Peak Trail",,Original,MeteorLakeLeftSignStart
line:8e47b8,aizu claire!,hey claire!,This is a fox that's walking along the bridges on the east side of the island.,Original,BeachFoxStart
line:7e2d19,zer moduz doa zure eguna?,how's the day treatin' ya?,,Original,BeachFoxStart
line:3b05a7,tira,well,,Player,BeachFoxStart
line:81a9fb,oraintxe etxetik\natera berri naiz,i'm just getting out\nof the house now,,Player,BeachFoxStart
line:d5b624,ah,ah,,Original,BeachFoxStart
line:ef8af4,egun horietako bat da,it's one of those kinds of days,,Original,BeachFoxStart
line:42c449,bai...,yeah...,,Player,BeachFoxStart
line:a6f8f9,goiz osoa eman dut,i've been kinda,,Player,BeachFoxStart
line:977278,nire pentsamenduetan harrapatuta,caught up in my head all morning,,Player,BeachFoxStart
line:b18566,hmm,hmm,,Original,BeachFoxStart
line:8a30c4,esango zenuke sentitzen zarela...,would you say you feel...,,Original,BeachFoxStart
line:f10c07,...galduta eta norabiderik gabe?,...lost and directionless?,,Original,BeachFoxStart
line:055150,eh,uh,,Player,BeachFoxStart
line:031c7b,agian,maybe,,Player,BeachFoxStart
line:a5d39a,ederki!,welp!,,Original,BeachFoxStart
line:f293a6,behar duzun gauza bat dut zuretzat!,i've got just the thing for you!,,Original,BeachFoxStart
line:1c70ff,hartu hau,take this,,Original,BeachFoxStart
line:0dc524,erabiltzeko,to use it,,Original,BeachFoxStart
line:344cd9,<color=red>sakatu {{MenuButton}}</color>\ninbentarioa irekitzeko,<color=red>press {{MenuButton}}</color> to open\nyour inventory,,Original,BeachFoxStart
line:671a7f,gero aukeratu <color=red>menuko itemen</color> artetik,then select it from the <color=red>items menu</color>,,Original,BeachFoxStart
line:586ba8,"oh, eh","oh, uh",,Player,BeachFoxStart
line:78bc2f,eskerrik asko,thanks,,Player,BeachFoxStart
line:f67f9f,oso ongi datorkit,this should come in handy,,Player,BeachFoxStart
line:4eb391,txango ona izan!,happy hiking!,,Original,BeachFoxStart
line:b848c9,berriro: nola erabiliko dut iparrorratza?,how do i use my compass again?,If the player talks to them again without the compass equipped.,Player,BeachFoxStart
line:da694d,bakarrik <color=red>sakatu {{MenuButton}}</color>\n<color=red>zure inbentarioa irekitzeko</color>,just <color=red>press {{MenuButton}}</color> to\n<color=red>open your inventory</color>,,Original,BeachFoxStart
line:1cf7a2,gero aukeratu\n<color=red>itemen menutik</color>,then select it from\nthe <color=red>items menu</color>,,Original,BeachFoxStart
line:00e277,ah ongi,ah right,,Player,BeachFoxStart
line:c6adcc,eskerrik asko!,thanks!,,Player,BeachFoxStart
line:dc7149,eskerrik asko iparrorratza uzteagatik,thanks for lending me the compass,If the player talks to them with the compass.,Player,BeachFoxStart
line:10a2da,ibilaldia bukatzean\nzuregana itzuliko naiz,i'll get it back to you\nwhen i'm done my hike,,Player,BeachFoxStart
line:b883c4,"oh, mez","oh, nah",,Original,BeachFoxStart
line:b29652,gorde ezazu,just keep it,,Original,BeachFoxStart
line:062d5d,badakizu zer esaten duten...,you know what they say...,,Original,BeachFoxStart
line:6bb6e1,zorte ona da iparra\nzein den jakitea!,it's good luck to know\nwhich way is north!,,Original,BeachFoxStart
line:612a85,eh,uh,,Player,BeachFoxStart
line:e1b0be,hori diote?,do they say that?,,Player,BeachFoxStart
line:0b1c04,"egia esan, ez nago ziur","actually, i'm not sure",,Original,BeachFoxStart
line:40ba46,baina,but,,Original,BeachFoxStart
line:918947,ziur ez dela zorte txarra!,it certainly can't be bad luck!,,Original,BeachFoxStart
line:a8b5f9,Ongi Etorri Belatz Tontor Probintzia Parkera!,Welcome to Hawk Peak Provincial Park!,,Original,VisitorsCenterSignStart
line:692bdd,Gozatu Panorama Lurmuturrerako bide\nikusgarria edo jarraitu <color=yellow>Belatz Tontor Bidea</color>\nprobintziako puntua altuenera!,Enjoy a scenic trek to Outlook Point\nor follow <color=yellow>Hawk Peak Trail</color> up to the\nhighest point in the province!,,Original,VisitorsCenterSignStart
line:b1e575,"Uharte hau mendi tontorrengatik\nezaguna den arren,","Although this island is known for\nits titular mountain peak,",,Original,VisitorsCenterSignStart
line:b107d7,Hainbat hondartza eta baso\nederren egoitza ere bada!,It is also home to a number of\nbeautiful beaches and forests!,,Original,VisitorsCenterSignStart
line:a83a22,Bazenekien?,Did you know?,,Original,VisitorsCenterSignStart
line:fcd4a8,"bertako ""Marrubiak eta Tostak""\n plater higuina HEMEN\nasmatu zuten, Belatz Tontorren!",The infamous local dish\n'Strawberries and Toast'\nwas invented HERE at Hawk Peak!,,Original,VisitorsCenterSignStart
line:ad24ec,"mesedez, zatoz arratsaldeko\n5etan plater historiko\nhonen anoatxo bat dastatzera!",Please join us at 5PM to\nenjoy a delicious serving\nof the historical dish!,,Original,VisitorsCenterSignStart
line:e688e0,ia ez zaigu salgairik geratzen,we're kinda low on stock,If the player tries to buy merch from the Goat Ranger.,Original,BuyMerchStart
line:a7cf46,"baina hori ona da, egia esan","but that's good, actually",,Original,BuyMerchStart
line:20178a,lanpetuta ibili gara denboraldi honetan!,it's been a busy season!,,Original,BuyMerchStart
line:66f7eb,probintzia parkeak\nmodan daudela dirudi,provincial parks must be\ntrending or something,,Original,BuyMerchStart
line:33c393,baliteke!,it's possible!,,Player,BuyMerchStart
line:d29584,nolanahi ere,anyway,,Original,BuyMerchStart
line:cf8544,txapel bakarra geratzen zaigu,we only have one hat left,,Original,BuyMerchStart
line:9178cb,100 txanpon balio du,it costs 100 coins,,Original,BuyMerchStart
line:158b88,hartu egingo dut!,i'll take it!,Dialogue choice.,Player,BuyMerchStart
line:87ad79,"mez, oraingoan paso","nah, i'll pass",Dialogue choice.,Player,BuyMerchStart
line:ec5216,zergatik ez duzu probatzen?,why don't you try it on?,,Original,BuyMerchStart
line:c96132,orain ez daukazu dirurik...,"hmm, you're all out of cash now...",If the player buys the hat before any feathers.,Original,BuyMerchStart
line:fb4cd6,zer iruditzen zaizu\ndebaldko urrezko luma bat!,how about I throw in a\nfree golden feather!,,Original,BuyMerchStart
line:d29351,"oi uhhh,","oh uhhh,",If the player tries to buy the hat but can't afford it.,Original,BuyMerchStart
line:41e1d2,ez dut uste...,i don't think...,,Original,BuyMerchStart
line:e04b2d,ordaindu dezakezu,you can afford it,,Original,BuyMerchStart
line:bb012f,o!,oh,,Player,BuyMerchStart
line:a0e28c,ongi da,right,,Player,BuyMerchStart
line:d1acff,ongi!,okay!,If you decline buying the hat.,Original,BuyMerchStart
line:3e75b5,denak saldu ditugu!,we're all out!,If the player tries to buy a hat again.,Original,BuyMerchStart
line:ff23f2,azkenengo kapela erosi duzu,you bought the last hat,,Original,BuyMerchStart
line:976599,gehiago eskatuko dituzue?,are you guys gonna order more?,,Player,BuyMerchStart
line:44a915,datorren denboraldira arte ez,not until next season,,Original,BuyMerchStart
line:10e2e7,denboraldi bakoitza mugatua da,each season is a limited run,,Original,BuyMerchStart
line:1154fb,zorionekoa ni\nazkena lortu dudalako!,i guess i'm lucky i\ngot the last one!,,Player,BuyMerchStart
line:cd0ade,bai horixe!,"haha, i suppose so!",,Original,BuyMerchStart
line:a2c392,utzi azaltzen nola funtzionatzen duten!,let me explain how they work!,The first time a player buys a golden feather.,Original,ExplainGoldenFeather
line:be6485,"airean zaudela <color=red>{{JumpButton}}</color> sakatzen\nbaduzu, zure hegalak mugi ditzakezu\njauzi bikoitza eginez!","if you press <color=red>{{JumpButton}}</color> while\nin midair, you can flap your\nwings for a double jump!",,Original,ExplainGoldenFeather
line:ef3fcb,baina hori ez da dena!,but that's not all!,,Original,ExplainGoldenFeather
line:c6d6ba,"pareta bat eskalatzeko, bere kontra jarri eta <color=red>eutsi {{JumpButton}}</color>","to climb a wall, push against it and <color=red>hold {{JumpButton}}</color>",,Original,ExplainGoldenFeather
line:4577c7,"zenbat eta urrezko luma gehiago\nizan, orduan eta gehiago\neskalatu eta hegan egiteko\ngai izango zara","the more golden feathers you\nhave, the more you'll be able\nto climb and fly",,Original,ExplainGoldenFeather
line:a6796e,ongi pasa hor kanpoan!,have fun out there!,,Original,ExplainGoldenFeather
line:bb7420,kaxo!,heyo!,This is a dog character who is hiking on the west side of the mountain.,Original,HikingUp
line:2d4461,nola tratatzen zaitu ibilbideak?,how's the hike treating you?,,Original,HikingUp
line:366ec1,"oh, eh","oh, uh",,Player,HikingUp
line:591331,polita izan da,it's been nice,,Player,HikingUp
line:a69641,oso ederra da hau dena,it's really beautiful here,,Player,HikingUp
line:75795e,badakit!,i know right!,,Original,HikingUp
line:dcdf46,goiko bista izango da...,the view from the top will be...,,Original,HikingUp
line:e5ee40,IZUGARRI,SO,,Original,HikingUp
line:e3110d,EDERRA!,GOOD!!,,Original,HikingUp
line:74b492,zu ere <color=red>Belatz Tontor</color>era zoaz!?,you're going to <color=red>Hawk Peak</color> too!?,,Player,HikingUp
line:562b58,"oh, ez","oh, no",,Original,HikingUp
line:d97d0c,hori gogorregia da niretzat,that's too intense for me,,Original,HikingUp
line:f55ea7,...,...,,Player,HikingUp
line:41bad1,Panorama Lurmuturrera noa,i'm just going to Outlook Point,,Original,HikingUp
line:456d6f,han ikusiko zaitut?,will i see ya there?,,Original,HikingUp
line:bef5f5,"bai, gailurrean elkartuko gara!","yeah, i'll meet you at the top!",Dialogue choice.,Player,HikingUp
line:66d427,"eh, agian","uh, maybe",Dialogue choice.,Player,HikingUp
line:88e0af,zoragarria!,awesome!,If the player agrees.,Original,HikingUp
line:f6e445,gero harrapatuko!,catch ya later!,,Original,HikingUp
line:10254b,"bo, ikusiko dugu elkar!","well, see ya around!",If the player declines.,Original,HikingUp
line:d68d22,dorrera itzuliko naiz,i'm heading back up to the tower,If the dog already reached the top and is heading back up.,Original,HikingUp
line:be5ef3,ariketa egin beharrean nago,i gotta get that exercise in,,Original,HikingUp
line:ae00f9,ikusiko dugu elkar!,see ya around!,,Original,HikingUp
line:4f2346,Erreka On Bidaxka oso polita da,Good Creek Path is really pretty,If the player talks to the dog before they've reached the top.,Original,HikingUp
line:632631,"aspaldi, Harbord Muinorako\nsahiesbidea egon ohi zen","a long time ago, it used to\nbranch off to Harbord Ridge",,Original,HikingUp
line:0f34a2,baina bidezidorra euri-ekaitz\nbatean hondatu zen eta\nseinaleak kendu zituzten,but the path was damaged in\na rainstorm and they took\nthe signs down,,Original,HikingUp
line:55a2ef,a zer egun polita!,what a pretty day!,If the player talks to the dog before they've reached the top again.,Original,HikingUp
line:66b8b5,kaxo!,heyo!,If the player talks to the dog first while they're heading down.,Original,HikingDown
line:2fd1f2,nola tratatzen zaitu ibilbideak?,how's the hike treating you?,,Original,HikingDown
line:1120be,"oh, eh","oh, uh",,Player,HikingDown
line:a23900,polita izan da,it's been nice,,Player,HikingDown
line:4eb4ce,oso ederra da hau dena,it's really beautiful here,,Player,HikingDown
line:4235b1,badakit!,i know right!,,Original,HikingDown
line:45d8a8,goiko bista izan da...,the view from the top was...,,Original,HikingDown
line:0ded11,IZUGARRI,SO,,Original,HikingDown
line:ce0874,EDERRA!,GOOD!!,,Original,HikingDown
line:9c2490,<color=red>Belatz Tontor</color>era igo zara!?,you made it up to <color=red>Hawk Peak</color>!?,,Player,HikingDown
line:e8cea1,"o, ez!","oh, no",,Original,HikingDown
line:39b4ec,hori gogorregia da niretzat,that's too intense for me,,Original,HikingDown
line:4587d1,...,...,,Player,HikingDown
line:c40345,Panorama Lurmuturretik nator,i've just come from Outlook Point,,Original,HikingDown
line:ebbebf,erronda batzuk egingo ditut\nariketa egiteko,i'm gonna do a few rounds\nto get my exercise in,,Original,HikingDown
line:5b64a7,"ez da handikeria, baina","not to brag, but",,Original,HikingDown
line:8a6f60,oso azkarra naiz,i'm pretty fast,,Original,HikingDown
line:413a40,agian gutxi barru\n goian ikusiko zaitut!,maybe i'll see you\nup there in a few!,,Original,HikingDown
line:6b2c09,"bai, gailurrean elkartuko gara!","yeah, i'll meet you at the top!",Dialogue choice.,Player,HikingDown
line:1b843f,agian,"uh, maybe",Dialogue choice.,Player,HikingDown
line:cf9a29,zoragarria!,awesome!,,Original,HikingDown
line:879d6e,gero harrapatuko!,catch ya later!,,Original,HikingDown
line:e3cd9c,"bo, ikusiko dugu elkar!","well, see ya around!",,Original,HikingDown
line:57905d,aizu,man,If the player talks to the dog just after having seen them at the top.,Original,HikingDown
line:665f1b,hemen bizi nahi nuke,i wished i lived here,,Original,HikingDown
line:cff274,egunero egingo nuke bidaia hau,i would do this hike every single day,,Original,HikingDown
line:35527c,eta ez nintzateke inoiz nekatuko,and i'd never get tired of it,,Original,HikingDown
line:cfec4b,lana lor dezakezu parkean!,you could get a job at the park!,,Player,HikingDown
line:fd152d,"izebak hemen egiten du lan,\neta uda osoa ematen du hemen bizitzen","my aunt works here, and she\ngets to live here all summer",,Player,HikingDown
line:7f4368,*hasperena*,*sigh*,,Original,HikingDown
line:e74b7a,nahi nuke,i wish,,Original,HikingDown
line:f5ed00,ezin dut hiria\nbesterik gabe utzi,i can't just up and\nleave the city,,Original,HikingDown
line:97619f,"tira, egin zenezake!","well, you could!",Dialogue choice.,Player,HikingDown
line:1fd66e,"bai, ulertzen dut","yeah, i get it",Dialogue choice.,Player,HikingDown
line:762691,"hau da, ez litzateke erraza izango","i mean, it wouldn't be easy","If the player says ""you could!""",Player,HikingDown
line:b61c4e,"agian mereziko luke, hala ere",might be worth it though,,Player,HikingDown
line:d1f04e,"kar, bai...","ha, yeah...",,Original,HikingDown
line:d27b91,agian egunen batean!,maybe someday!,,Original,HikingDown
line:07768a,atzean utzi beharko zenituzke,"you'd have to leave behind, like","If the player says ""yeah, i get it.""",Player,HikingDown
line:97475a,zure lagunak,your friends,,Player,HikingDown
line:af85ff,zure apartamentua,your apartment,,Player,HikingDown
line:33cdc0,zure lana...,your job...,,Player,HikingDown
line:7764fb,"bai, gogorra litzateke","yeah, it would tough",,Original,HikingDown
line:22d165,"tira, igo egin behar dut!","well, i gotta get my hike on!",,Original,HikingDown
line:7e0585,gero harrapatuko!,catch ya later!,,Original,HikingDown
line:4f2bc3,kaaiiixxoo,heyyooo,"If the player talks to the dog heading down, after having missed them at the top.",Original,HikingDown
line:b15c74,Panorama Lurmuturrean nengoen,i was just up at Outlook Point,,Original,HikingDown
line:4c2206,baina ez zaitut han ikusi,i didn't see ya there though,,Original,HikingDown
line:eace63,ups!,whoops!,,Player,HikingDown
line:62fa4b,baina begiratu egin behar duzu,you gotta check it out though,,Original,HikingDown
line:239198,ikuspegia zoragarria da,the view is fantastic.,,Original,HikingDown
line:0de906,erronda batzuk egiteko asmoa dut,i'm planning on making a few rounds,,Original,HikingDown
line:f7fa28,ariketa hori egin behar dut!,gotta get that exercise in!,,Original,HikingDown
line:f3b062,aizu,man,If you talk to the dog at the top of Outlook Point.,Original,AtTopOfHike
line:8608c5,benetan sentitzen duzu haizea hemen goian!,you can really feel the wind up here!,,Original,AtTopOfHike
line:df1b47,maite dut hau,i love this,,Original,AtTopOfHike
line:4c0455,hain sentiarazten nau...,it makes me feel so...,,Original,AtTopOfHike
line:b99060,pozik,happy,,Original,AtTopOfHike
line:3bd9e4,bai,yeah,,Player,AtTopOfHike
line:7ec259,ona da,it's good,,Player,AtTopOfHike
line:0ce335,kaixo!,hey!,,Player,AtTopOfHike
line:75ec5c,pozten naiz zu hemen goian ikusteaz,good to see ya up here,,Player,AtTopOfHike
line:10d7e4,ni naiz,is it just me,,Player,AtTopOfHike
line:4ec50c,edo hau epikoa izan da,or is this kinda epic,,Player,AtTopOfHike
line:b4d915,"bai, epikoa da","yeah, it's epic",Dialogue choice.,Player,AtTopOfHike
line:f2e1a1,ONGI dago,it's OK,Dialogue choice.,Player,AtTopOfHike
